Start Date,End Date,Duration (hours),Wind (GWh),Solar (GWh),Total Generated,RES
04/03/2023,04/03/2023,2,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,0.75,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,0.75,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,1,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,0.75,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,0.75,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,0.75,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,0.75,1122.606,15.481,2773.425,5
04/03/2023,04/03/2023,0.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,1,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,1.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,0.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,0.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,0.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,0.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,0.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,3.75,1122.606,15.481,2773.425,5
07/03/2023,07/03/2023,0.75,1122.606,15.481,2773.425,5
10/03/2023,10/03/2023,1,1122.606,15.481,2773.425,5
10/03/2023,10/03/2023,11.75,1122.606,15.481,2773.425,5
10/03/2023,10/03/2023,0.75,1122.606,15.481,2773.425,5
10/03/2023,10/03/2023,0.75,1122.606,15.481,2773.425,5
14/03/2023,14/03/2023,4.75,1122.606,15.481,2773.425,5
14/03/2023,15/03/2023,0.75,1122.606,15.481,2773.425,5
15/03/2023,15/03/2023,0.75,1122.606,15.481,2773.425,5
15/03/2023,15/03/2023,1,1122.606,15.481,2773.425,5
27/03/2023,27/03/2023,1,1122.606,15.481,2773.425,5
27/03/2023,27/03/2023,0.75,1122.606,15.481,2773.425,5
27/03/2023,27/03/2023,0.75,1122.606,15.481,2773.425,5
02/04/2023,02/04/2023,1,933.626,33.999,2456.748,4
02/04/2023,02/04/2023,0.75,933.626,33.999,2456.748,4
02/04/2023,02/04/2023,0.75,933.626,33.999,2456.748,4
02/04/2023,02/04/2023,0.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,1,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,0.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,0.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,1.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,0.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,0.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,0.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,0.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,1.75,933.626,33.999,2456.748,4
05/04/2023,05/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,1,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,1,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
06/04/2023,06/04/2023,0.75,933.626,33.999,2456.748,4
05/05/2023,05/05/2023,1,564.269,63.296,2300.243,3
05/05/2023,05/05/2023,0.75,564.269,63.296,2300.243,3
05/05/2023,05/05/2023,1.75,564.269,63.296,2300.243,3
05/05/2023,05/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,1,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,0.75,564.269,63.296,2300.243,3
06/05/2023,06/05/2023,2,564.269,63.296,2300.243,3
12/05/2023,12/05/2023,1,564.269,63.296,2300.243,3
12/05/2023,12/05/2023,0.75,564.269,63.296,2300.243,3
12/05/2023,12/05/2023,3.75,564.269,63.296,2300.243,3
12/05/2023,12/05/2023,0.75,564.269,63.296,2300.243,3
12/05/2023,13/05/2023,0.75,564.269,63.296,2300.243,3
13/05/2023,13/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,1,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,19/05/2023,0.75,564.269,63.296,2300.243,3
19/05/2023,20/05/2023,0.75,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,1,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,0.75,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,0.75,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,0.75,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,0.75,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,0.75,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,1,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,1,564.269,63.296,2300.243,3
20/05/2023,20/05/2023,0.75,564.269,63.296,2300.243,3
21/05/2023,21/05/2023,1,564.269,63.296,2300.243,3
21/05/2023,21/05/2023,0.75,564.269,63.296,2300.243,3
21/05/2023,21/05/2023,1,564.269,63.296,2300.243,3
23/05/2023,23/05/2023,1,564.269,63.296,2300.243,3
23/05/2023,23/05/2023,0.75,564.269,63.296,2300.243,3
23/05/2023,23/05/2023,0.75,564.269,63.296,2300.243,3
23/05/2023,23/05/2023,0.75,564.269,63.296,2300.243,3
23/05/2023,23/05/2023,0.75,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,1,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,0.75,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,0.75,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,1.75,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,0.75,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,0.75,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,1,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,0.75,564.269,63.296,2300.243,3
24/05/2023,24/05/2023,0.75,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,1,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,0.75,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,0.75,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,0.75,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,0.75,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,0.75,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,1,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,0.75,564.269,63.296,2300.243,3
25/05/2023,25/05/2023,1,564.269,63.296,2300.243,3
26/05/2023,26/05/2023,1,564.269,63.296,2300.243,3
26/05/2023,27/05/2023,15.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,1,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,5.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
27/05/2023,27/05/2023,0.75,564.269,63.296,2300.243,3
28/05/2023,28/05/2023,1,564.269,63.296,2300.243,3
28/05/2023,28/05/2023,0.75,564.269,63.296,2300.243,3
28/05/2023,28/05/2023,1.75,564.269,63.296,2300.243,3
28/05/2023,28/05/2023,0.75,564.269,63.296,2300.243,3
28/05/2023,28/05/2023,1.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,1,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,29/05/2023,0.75,564.269,63.296,2300.243,3
29/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,1,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,1,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
30/05/2023,30/05/2023,0.75,564.269,63.296,2300.243,3
31/05/2023,31/05/2023,1,564.269,63.296,2300.243,3
31/05/2023,31/05/2023,0.75,564.269,63.296,2300.243,3
31/05/2023,31/05/2023,0.75,564.269,63.296,2300.243,3
31/05/2023,31/05/2023,0.75,564.269,63.296,2300.243,3
31/05/2023,31/05/2023,0.75,564.269,63.296,2300.243,3
31/05/2023,31/05/2023,0.75,564.269,63.296,2300.243,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,2.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,1.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
01/06/2023,01/06/2023,0.75,538.073,63.954,2182.53,3
02/06/2023,02/06/2023,1,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,1,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
03/06/2023,03/06/2023,0.75,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,1,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,0.75,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,0.75,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,0.75,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,0.75,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,0.75,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,0.75,538.073,63.954,2182.53,3
28/06/2023,28/06/2023,1,538.073,63.954,2182.53,3
29/06/2023,29/06/2023,1,538.073,63.954,2182.53,3
29/06/2023,29/06/2023,0.75,538.073,63.954,2182.53,3
29/06/2023,29/06/2023,0.75,538.073,63.954,2182.53,3
29/06/2023,29/06/2023,0.75,538.073,63.954,2182.53,3
09/07/2023,09/07/2023,0.75,877.184,59.491,2293.734,5
09/07/2023,09/07/2023,1,877.184,59.491,2293.734,5
09/07/2023,09/07/2023,0.75,877.184,59.491,2293.734,5
09/07/2023,09/07/2023,0.75,877.184,59.491,2293.734,5
09/07/2023,09/07/2023,0.75,877.184,59.491,2293.734,5
09/07/2023,10/07/2023,0.75,877.184,59.491,2293.734,5
10/07/2023,10/07/2023,1,877.184,59.491,2293.734,5
10/07/2023,10/07/2023,1.75,877.184,59.491,2293.734,5
10/07/2023,10/07/2023,0.75,877.184,59.491,2293.734,5
10/07/2023,10/07/2023,0.75,877.184,59.491,2293.734,5
10/07/2023,10/07/2023,0.75,877.184,59.491,2293.734,5
11/07/2023,11/07/2023,5.75,877.184,59.491,2293.734,5
20/03/2024,20/03/2024,1,1330.54,34.572,2681.071,6
20/03/2024,20/03/2024,5.75,1330.54,34.572,2681.071,6
24/03/2024,24/03/2024,1,1330.54,34.572,2681.071,6
24/03/2024,24/03/2024,0.75,1330.54,34.572,2681.071,6
24/03/2024,24/03/2024,0.75,1330.54,34.572,2681.071,6
24/03/2024,24/03/2024,0.75,1330.54,34.572,2681.071,6
24/03/2024,24/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,1,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
25/03/2024,25/03/2024,0.75,1330.54,34.572,2681.071,6
28/03/2024,28/03/2024,1,1330.54,34.572,2681.071,6
28/03/2024,28/03/2024,0.75,1330.54,34.572,2681.071,6
28/03/2024,28/03/2024,0.75,1330.54,34.572,2681.071,6
28/03/2024,28/03/2024,0.75,1330.54,34.572,2681.071,6
28/03/2024,28/03/2024,3.75,1330.54,34.572,2681.071,6
28/03/2024,28/03/2024,0.75,1330.54,34.572,2681.071,6
29/03/2024,29/03/2024,2,1330.54,34.572,2681.071,6
29/03/2024,29/03/2024,0.75,1330.54,34.572,2681.071,6
29/03/2024,29/03/2024,0.75,1330.54,34.572,2681.071,6
29/03/2024,29/03/2024,0.75,1330.54,34.572,2681.071,6
29/03/2024,29/03/2024,1,1330.54,34.572,2681.071,6
29/03/2024,29/03/2024,0.75,1330.54,34.572,2681.071,6
02/04/2024,02/04/2024,1,928.997,65.365,2346.695,5
02/04/2024,02/04/2024,3.75,928.997,65.365,2346.695,5
02/04/2024,02/04/2024,0.75,928.997,65.365,2346.695,5
02/04/2024,02/04/2024,0.75,928.997,65.365,2346.695,5
02/04/2024,02/04/2024,0.75,928.997,65.365,2346.695,5
02/04/2024,02/04/2024,0.75,928.997,65.365,2346.695,5
02/04/2024,02/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,1,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,1,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
03/04/2024,03/04/2024,0.75,928.997,65.365,2346.695,5
04/04/2024,04/04/2024,1,928.997,65.365,2346.695,5
04/04/2024,04/04/2024,0.75,928.997,65.365,2346.695,5
04/04/2024,04/04/2024,0.75,928.997,65.365,2346.695,5
04/04/2024,04/04/2024,0.75,928.997,65.365,2346.695,5
04/04/2024,04/04/2024,0.75,928.997,65.365,2346.695,5
04/04/2024,04/04/2024,0.75,928.997,65.365,2346.695,5
08/04/2024,08/04/2024,1,928.997,65.365,2346.695,5
08/04/2024,08/04/2024,3.75,928.997,65.365,2346.695,5
08/04/2024,08/04/2024,0.75,928.997,65.365,2346.695,5
08/04/2024,08/04/2024,0.75,928.997,65.365,2346.695,5
22/04/2024,22/04/2024,1,928.997,65.365,2346.695,5
22/04/2024,22/04/2024,0.75,928.997,65.365,2346.695,5
22/04/2024,22/04/2024,0.75,928.997,65.365,2346.695,5
22/04/2024,22/04/2024,0.75,928.997,65.365,2346.695,5
25/04/2024,25/04/2024,1,928.997,65.365,2346.695,5
25/04/2024,25/04/2024,0.75,928.997,65.365,2346.695,5
25/04/2024,25/04/2024,0.75,928.997,65.365,2346.695,5
25/04/2024,25/04/2024,0.75,928.997,65.365,2346.695,5
25/04/2024,25/04/2024,0.75,928.997,65.365,2346.695,5
25/04/2024,25/04/2024,0.75,928.997,65.365,2346.695,5
26/04/2024,26/04/2024,1,928.997,65.365,2346.695,5
26/04/2024,26/04/2024,0.75,928.997,65.365,2346.695,5
26/04/2024,26/04/2024,1,928.997,65.365,2346.695,5
26/04/2024,26/04/2024,1,928.997,65.365,2346.695,5
26/04/2024,26/04/2024,0.75,928.997,65.365,2346.695,5
26/04/2024,26/04/2024,0.75,928.997,65.365,2346.695,5
26/04/2024,27/04/2024,0.75,928.997,65.365,2346.695,5
30/04/2024,30/04/2024,1,928.997,65.365,2346.695,5
30/04/2024,30/04/2024,2.75,928.997,65.365,2346.695,5
30/04/2024,30/04/2024,0.75,928.997,65.365,2346.695,5
30/04/2024,30/04/2024,0.75,928.997,65.365,2346.695,5
30/04/2024,30/04/2024,1,928.997,65.365,2346.695,5
01/05/2024,01/05/2024,1,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,1,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,01/05/2024,0.75,560.063,94.089,2216.905,3
01/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,1,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,1,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,5.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,02/05/2024,0.75,560.063,94.089,2216.905,3
02/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,1,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
03/05/2024,03/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,1,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,1,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
04/05/2024,04/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,1,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,1.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,07/05/2024,0.75,560.063,94.089,2216.905,3
07/05/2024,08/05/2024,0.75,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,1,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,0.75,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,0.75,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,0.75,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,1,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,0.75,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,1,560.063,94.089,2216.905,3
08/05/2024,08/05/2024,0.75,560.063,94.089,2216.905,3
08/05/2024,09/05/2024,0.75,560.063,94.089,2216.905,3
09/05/2024,09/05/2024,1,560.063,94.089,2216.905,3
09/05/2024,09/05/2024,4.75,560.063,94.089,2216.905,3
09/05/2024,09/05/2024,0.75,560.063,94.089,2216.905,3
09/05/2024,09/05/2024,0.75,560.063,94.089,2216.905,3
09/05/2024,09/05/2024,0.75,560.063,94.089,2216.905,3
09/05/2024,09/05/2024,0.75,560.063,94.089,2216.905,3
09/05/2024,09/05/2024,0.75,560.063,94.089,2216.905,3
09/05/2024,10/05/2024,5.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,1,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,1,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,10/05/2024,0.75,560.063,94.089,2216.905,3
10/05/2024,11/05/2024,0.75,560.063,94.089,2216.905,3
11/05/2024,11/05/2024,1,560.063,94.089,2216.905,3
