Start Date,End Date,Duration (hours),Wind (GWh),Solar (GWh),Total Generated,RES
11/05/2024,11/05/2024,0.75,560.063,94.089,2216.905,3
11/05/2024,11/05/2024,0.75,560.063,94.089,2216.905,3
11/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,1,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,2.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,12/05/2024,0.75,560.063,94.089,2216.905,3
12/05/2024,13/05/2024,4.75,560.063,94.089,2216.905,3
13/05/2024,13/05/2024,1,560.063,94.089,2216.905,3
13/05/2024,13/05/2024,0.75,560.063,94.089,2216.905,3
13/05/2024,13/05/2024,0.75,560.063,94.089,2216.905,3
13/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,11,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,17,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,1,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,1,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,15/05/2024,4,560.063,94.089,2216.905,3
14/05/2024,15/05/2024,4,560.063,94.089,2216.905,3
14/05/2024,15/05/2024,4,560.063,94.089,2216.905,3
14/05/2024,15/05/2024,4,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,14/05/2024,0.75,560.063,94.089,2216.905,3
14/05/2024,15/05/2024,0.75,560.063,94.089,2216.905,3
15/05/2024,15/05/2024,1,560.063,94.089,2216.905,3
15/05/2024,15/05/2024,9.75,560.063,94.089,2216.905,3
15/05/2024,15/05/2024,6.5,560.063,94.089,2216.905,3
15/05/2024,15/05/2024,1,560.063,94.089,2216.905,3
15/05/2024,15/05/2024,0.75,560.063,94.089,2216.905,3
15/05/2024,15/05/2024,0.75,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,0.75,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,1,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,1,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,6.75,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,0.75,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,0.75,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,3.75,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,0.75,560.063,94.089,2216.905,3
16/05/2024,16/05/2024,0.75,560.063,94.089,2216.905,3
16/05/2024,17/05/2024,0.75,560.063,94.089,2216.905,3
19/05/2024,19/05/2024,1,560.063,94.089,2216.905,3
19/05/2024,19/05/2024,0.75,560.063,94.089,2216.905,3
19/05/2024,19/05/2024,0.75,560.063,94.089,2216.905,3
19/05/2024,19/05/2024,0.75,560.063,94.089,2216.905,3
19/05/2024,20/05/2024,0.75,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,0.75,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,1,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,4.75,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,0.75,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,0.75,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,0.75,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,0.75,560.063,94.089,2216.905,3
20/05/2024,20/05/2024,0.75,560.063,94.089,2216.905,3
20/05/2024,21/05/2024,5.75,560.063,94.089,2216.905,3
21/05/2024,21/05/2024,0.75,560.063,94.089,2216.905,3
21/05/2024,21/05/2024,1,560.063,94.089,2216.905,3
21/05/2024,22/05/2024,15.75,560.063,94.089,2216.905,3
22/05/2024,22/05/2024,0.75,560.063,94.089,2216.905,3
24/05/2024,24/05/2024,1,560.063,94.089,2216.905,3
24/05/2024,25/05/2024,14.75,560.063,94.089,2216.905,3
25/05/2024,25/05/2024,0.75,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,1,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,0.75,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,0.75,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,1,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,0.75,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,0.75,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,0.75,560.063,94.089,2216.905,3
27/05/2024,27/05/2024,0.75,560.063,94.089,2216.905,3
27/05/2024,28/05/2024,0.75,560.063,94.089,2216.905,3
28/05/2024,28/05/2024,0.75,560.063,94.089,2216.905,3
29/05/2024,29/05/2024,1,560.063,94.089,2216.905,3
29/05/2024,29/05/2024,0.75,560.063,94.089,2216.905,3
01/06/2024,01/06/2024,1,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,01/06/2024,0.75,640.203,101.188,1993.743,4
01/06/2024,02/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,1,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,2.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,1,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,06/06/2024,0.75,640.203,101.188,1993.743,4
06/06/2024,07/06/2024,0.75,640.203,101.188,1993.743,4
07/06/2024,07/06/2024,0.75,640.203,101.188,1993.743,4
11/06/2024,11/06/2024,1,640.203,101.188,1993.743,4
11/06/2024,11/06/2024,1,640.203,101.188,1993.743,4
11/06/2024,11/06/2024,0.75,640.203,101.188,1993.743,4
11/06/2024,11/06/2024,0.75,640.203,101.188,1993.743,4
11/06/2024,11/06/2024,0.75,640.203,101.188,1993.743,4
11/06/2024,11/06/2024,0.75,640.203,101.188,1993.743,4
11/06/2024,12/06/2024,0.75,640.203,101.188,1993.743,4
12/06/2024,12/06/2024,1,640.203,101.188,1993.743,4
12/06/2024,12/06/2024,0.75,640.203,101.188,1993.743,4
12/06/2024,12/06/2024,0.75,640.203,101.188,1993.743,4
12/06/2024,12/06/2024,0.75,640.203,101.188,1993.743,4
12/06/2024,12/06/2024,0.75,640.203,101.188,1993.743,4
12/06/2024,12/06/2024,0.75,640.203,101.188,1993.743,4
19/06/2024,19/06/2024,1,640.203,101.188,1993.743,4
19/06/2024,19/06/2024,0.75,640.203,101.188,1993.743,4
19/06/2024,19/06/2024,0.75,640.203,101.188,1993.743,4
19/06/2024,19/06/2024,0.75,640.203,101.188,1993.743,4
19/06/2024,19/06/2024,0.75,640.203,101.188,1993.743,4
19/06/2024,19/06/2024,1,640.203,101.188,1993.743,4
20/06/2024,20/06/2024,1,640.203,101.188,1993.743,4
20/06/2024,20/06/2024,0.75,640.203,101.188,1993.743,4
20/06/2024,20/06/2024,0.75,640.203,101.188,1993.743,4
20/06/2024,20/06/2024,0.75,640.203,101.188,1993.743,4
20/06/2024,20/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,1,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,1,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,23/06/2024,0.75,640.203,101.188,1993.743,4
23/06/2024,24/06/2024,1.75,640.203,101.188,1993.743,4
24/06/2024,24/06/2024,1,640.203,101.188,1993.743,4
24/06/2024,24/06/2024,0.75,640.203,101.188,1993.743,4
24/06/2024,24/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,1,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,1,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,6.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,25/06/2024,0.75,640.203,101.188,1993.743,4
25/06/2024,26/06/2024,0.75,640.203,101.188,1993.743,4
26/06/2024,26/06/2024,0.75,640.203,101.188,1993.743,4
29/06/2024,29/06/2024,1,640.203,101.188,1993.743,4
29/06/2024,29/06/2024,0.75,640.203,101.188,1993.743,4
29/06/2024,29/06/2024,0.75,640.203,101.188,1993.743,4
29/06/2024,29/06/2024,0.75,640.203,101.188,1993.743,4
29/06/2024,29/06/2024,0.75,640.203,101.188,1993.743,4
29/06/2024,29/06/2024,0.75,640.203,101.188,1993.743,4
29/06/2024,29/06/2024,0.75,640.203,101.188,1993.743,4
02/07/2024,02/07/2024,1,587.208,115.457,2116.35,4
02/07/2024,02/07/2024,0.75,587.208,115.457,2116.35,4
02/07/2024,02/07/2024,3.75,587.208,115.457,2116.35,4
02/07/2024,02/07/2024,0.75,587.208,115.457,2116.35,4
02/07/2024,02/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,1,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
05/07/2024,05/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,1,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,07/07/2024,0.75,587.208,115.457,2116.35,4
07/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,1,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,1.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,6.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,08/07/2024,0.75,587.208,115.457,2116.35,4
08/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,1,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,1.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
09/07/2024,09/07/2024,0.75,587.208,115.457,2116.35,4
11/07/2024,11/07/2024,1,587.208,115.457,2116.35,4
11/07/2024,11/07/2024,0.75,587.208,115.457,2116.35,4
11/07/2024,11/07/2024,0.75,587.208,115.457,2116.35,4
11/07/2024,11/07/2024,0.75,587.208,115.457,2116.35,4
11/07/2024,11/07/2024,0.75,587.208,115.457,2116.35,4
11/07/2024,11/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,1,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,5.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,12/07/2024,0.75,587.208,115.457,2116.35,4
12/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,13/07/2024,0.75,587.208,115.457,2116.35,4
13/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,1,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,0.75,587.208,115.457,2116.35,4
14/07/2024,14/07/2024,1.75,587.208,115.457,2116.35,4
14/07/2024,15/07/2024,0.75,587.208,115.457,2116.35,4
15/07/2024,15/07/2024,0.75,587.208,115.457,2116.35,4
15/07/2024,15/07/2024,0.75,587.208,115.457,2116.35,4
15/07/2024,15/07/2024,0.75,587.208,115.457,2116.35,4
15/07/2024,15/07/2024,12.75,587.208,115.457,2116.35,4
15/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,1,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,1,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,16/07/2024,0.75,587.208,115.457,2116.35,4
16/07/2024,17/07/2024,0.75,587.208,115.457,2116.35,4
17/07/2024,17/07/2024,0.75,587.208,115.457,2116.35,4
17/07/2024,17/07/2024,1,587.208,115.457,2116.35,4
18/07/2024,18/07/2024,1,587.208,115.457,2116.35,4
18/07/2024,18/07/2024,0.75,587.208,115.457,2116.35,4
18/07/2024,18/07/2024,0.75,587.208,115.457,2116.35,4
18/07/2024,18/07/2024,0.75,587.208,115.457,2116.35,4
18/07/2024,18/07/2024,0.75,587.208,115.457,2116.35,4
18/07/2024,18/07/2024,0.75,587.208,115.457,2116.35,4
18/07/2024,19/07/2024,0.75,587.208,115.457,2116.35,4
19/07/2024,19/07/2024,1,587.208,115.457,2116.35,4
19/07/2024,19/07/2024,2.75,587.208,115.457,2116.35,4
19/07/2024,19/07/2024,0.75,587.208,115.457,2116.35,4
19/07/2024,19/07/2024,0.75,587.208,115.457,2116.35,4
19/07/2024,19/07/2024,0.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,1,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,3.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,0.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,0.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,0.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,0.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,0.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,0.75,587.208,115.457,2116.35,4
22/07/2024,22/07/2024,0.75,587.208,115.457,2116.35,4
23/07/2024,23/07/2024,1,587.208,115.457,2116.35,4
23/07/2024,24/07/2024,15.75,587.208,115.457,2116.35,4
24/07/2024,24/07/2024,0.75,587.208,115.457,2116.35,4
24/07/2024,24/07/2024,1,587.208,115.457,2116.35,4
24/07/2024,24/07/2024,1.75,587.208,115.457,2116.35,4
25/07/2024,25/07/2024,1,587.208,115.457,2116.35,4
26/07/2024,26/07/2024,1,587.208,115.457,2116.35,4
26/07/2024,26/07/2024,0.75,587.208,115.457,2116.35,4
26/07/2024,26/07/2024,0.75,587.208,115.457,2116.35,4
26/07/2024,26/07/2024,1,587.208,115.457,2116.35,4
26/07/2024,26/07/2024,0.75,587.208,115.457,2116.35,4
26/07/2024,26/07/2024,0.75,587.208,115.457,2116.35,4
26/07/2024,27/07/2024,0.75,587.208,115.457,2116.35,4
27/07/2024,27/07/2024,1,587.208,115.457,2116.35,4
27/07/2024,27/07/2024,0.75,587.208,115.457,2116.35,4
27/07/2024,27/07/2024,1,587.208,115.457,2116.35,4
27/07/2024,27/07/2024,0.75,587.208,115.457,2116.35,4
27/07/2024,27/07/2024,1,587.208,115.457,2116.35,4
27/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,1,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,1,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,1.75,587.208,115.457,2116.35,4
28/07/2024,28/07/2024,0.75,587.208,115.457,2116.35,4
28/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,1,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,2.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,29/07/2024,0.75,587.208,115.457,2116.35,4
29/07/2024,30/07/2024,5.75,587.208,115.457,2116.35,4
30/07/2024,30/07/2024,0.75,587.208,115.457,2116.35,4
04/09/2024,04/09/2024,1,794.546,73.727,2258.018,4
04/09/2024,04/09/2024,0.75,794.546,73.727,2258.018,4
04/09/2024,04/09/2024,0.75,794.546,73.727,2258.018,4
04/09/2024,04/09/2024,1,794.546,73.727,2258.018,4
04/09/2024,04/09/2024,0.75,794.546,73.727,2258.018,4
04/09/2024,04/09/2024,0.75,794.546,73.727,2258.018,4
04/09/2024,04/09/2024,0.75,794.546,73.727,2258.018,4
