Start Date,End Date,Duration (hours),Max Temperature (C),Min Temperature (C),Mean Wind Speed (knot),Global Radiation (j/cm sq.),Relative Humidity (%),Max Temperarture Rarity,Min Temperature Rarity,Mean Wind Speed Rarity,Global Radiation Rarity,Relative Humidity Rarity
20/06/2015,21/06/2015,32.07,19.56,11.62,10.2,2087.2,78.2,1.139,1.476,3.015,0.764,2.452
22/06/2015,22/06/2015,12.05,17.64,7.86,7.42,2235,73.4,2.422,4.375,4.058,0.553,0.864
29/01/2016,30/01/2016,24.37,11.34,4.82,19.64,302.6,73.6,3.162,3.251,0.059,2.133,0.912
09/09/2016,10/09/2016,8.98,17.88,11.38,13.24,454.2,84.8,2.23,1.677,1.093,3.146,3.802
10/09/2016,11/09/2016,23.98,16.8,10.5,8.48,1168.4,76.2,3.088,2.388,4.714,3.771,1.623
11/09/2016,23/12/2016,2471.98,17.78,10.2,15.44,1038.6,80.8,2.284,2.624,0.416,4.275,3.871
17/03/2017,24/03/2017,163.72,11.28,3.46,16.66,317.2,87.4,3.101,2.365,0.259,2.267,2.334
31/05/2017,02/06/2017,47.98,18.14,6.8,8.94,1834.2,80.4,2.016,4.798,4.236,1.379,3.66
28/02/2018,30/03/2018,716.22,-0.12,-4.48,13.58,778.6,76,0.003,0.009,0.956,4.655,1.534
21/04/2018,23/04/2018,51.98,16.54,3.56,7.02,2068.4,73.8,3.3,2.424,3.572,0.809,0.964
29/07/2018,30/07/2018,25,18.46,9.96,6.72,1554.6,78,1.825,2.829,3.23,2.28,2.36
04/11/2018,05/11/2018,7,11.9,7.42,7.36,395.6,83,3.579,4.712,3.982,2.86,4.887
05/11/2018,06/11/2018,23.98,11.4,8.28,5.78,212.8,93,3.221,4.036,2.101,1.263,0.367
06/11/2018,07/11/2018,23.98,12.5,7.24,10.84,212.2,89,4.097,4.846,2.519,1.251,1.569
18/03/2020,21/03/2020,89.88,7.98,3.12,6.58,668.8,77.4,1.058,2.184,3.064,4.207,2.094
10/07/2020,10/07/2020,17.17,17,8.04,8.04,2115.6,75.4,2.91,4.24,4.815,0.725,1.341
02/01/2021,02/01/2021,10.67,5,-1.12,6.14,203.2,90,0.232,0.229,2.529,1.167,1.144
08/09/2021,09/09/2021,16,21.5,14.76,5.12,662,87.6,0.401,0.131,1.364,4.169,2.218
09/09/2021,10/09/2021,16,20.82,15.86,4.18,964.6,93,0.585,0.021,0.493,4.542,0.367
10/09/2021,10/09/2021,10,19.16,14.08,7.16,716.8,91.2,1.401,0.288,3.772,4.397,0.722
10/09/2021,10/09/2021,0.75,19.16,14.08,7.16,716.8,91.2,1.401,0.288,3.772,4.397,0.722
11/09/2021,11/09/2021,12,18.56,11.8,6.28,1076.6,82.2,1.752,1.371,2.732,4.113,4.654
12/09/2021,12/09/2021,9,15.3,10.06,4.1,614.2,86,4.148,2.763,0.419,3.967,3.095
13/09/2021,13/09/2021,13,17.66,9.72,5.68,569.2,91.2,2.404,3.012,1.998,3.734,0.722
14/09/2021,14/09/2021,15,19.62,14.08,4.52,972.2,88,1.096,0.288,0.772,4.519,2.032
15/09/2021,15/09/2021,15,18.1,11.52,4.52,697.4,87,2.05,1.564,0.772,4.34,2.561
16/09/2021,16/09/2021,5,18.68,10.12,8.54,655.6,87.2,1.671,2.692,4.649,4.141,2.449
17/09/2021,17/09/2021,2,18.66,11.48,6.66,952.2,85.2,1.684,1.608,3.156,4.599,3.56
17/09/2021,17/09/2021,0.75,18.66,11.48,6.66,952.2,85.2,1.684,1.608,3.156,4.599,3.56
17/09/2021,17/09/2021,0.75,18.66,11.48,6.66,952.2,85.2,1.684,1.608,3.156,4.599,3.56
17/09/2021,17/09/2021,7.75,18.66,11.48,6.66,952.2,85.2,1.684,1.608,3.156,4.599,3.56
17/09/2021,18/09/2021,1.75,18.66,11.48,6.66,952.2,85.2,1.684,1.608,3.156,4.599,3.56
18/09/2021,18/09/2021,0.75,17.54,8.82,5.24,981.2,85.4,2.49,3.664,1.491,4.459,3.449
18/09/2021,18/09/2021,12,17.54,8.82,5.24,981.2,85.4,2.49,3.664,1.491,4.459,3.449
18/09/2021,18/09/2021,1.75,17.54,8.82,5.24,981.2,85.4,2.49,3.664,1.491,4.459,3.449
19/09/2021,19/09/2021,1,17.68,9.4,6.84,1368.6,82,2.384,3.246,3.374,2.978,4.555
19/09/2021,19/09/2021,12,17.68,9.4,6.84,1368.6,82,2.384,3.246,3.374,2.978,4.555
19/09/2021,20/09/2021,0.75,17.68,9.4,6.84,1368.6,82,2.384,3.246,3.374,2.978,4.555
20/09/2021,21/09/2021,16,18.36,10.34,5.44,944.4,86.2,1.874,2.519,1.677,4.649,2.986
21/09/2021,21/09/2021,0.75,17.62,11.36,6.24,692.8,88.2,2.44,1.695,2.651,4.316,1.919
21/09/2021,21/09/2021,15,17.62,11.36,6.24,692.8,88.2,2.44,1.695,2.651,4.316,1.919
21/09/2021,22/09/2021,0.75,17.62,11.36,6.24,692.8,88.2,2.44,1.695,2.651,4.316,1.919
22/09/2021,22/09/2021,11,19.36,13.5,9.76,1035.2,80.4,1.235,0.469,3.44,4.295,3.66
22/09/2021,22/09/2021,0.75,19.36,13.5,9.76,1035.2,80.4,1.235,0.469,3.44,4.295,3.66
22/09/2021,22/09/2021,0.75,19.36,13.5,9.76,1035.2,80.4,1.235,0.469,3.44,4.295,3.66
23/09/2021,23/09/2021,0.75,18.14,11.84,8.08,1080,81.4,2.016,1.338,4.856,4.092,4.224
23/09/2021,23/09/2021,13,18.14,11.84,8.08,1080,81.4,2.016,1.338,4.856,4.092,4.224
23/09/2021,23/09/2021,0.75,18.14,11.84,8.08,1080,81.4,2.016,1.338,4.856,4.092,4.224
24/09/2021,24/09/2021,1,19.34,13.72,8.5,572,90.8,1.247,0.377,4.693,3.754,0.86
24/09/2021,24/09/2021,2.75,19.34,13.72,8.5,572,90.8,1.247,0.377,4.693,3.754,0.86
24/09/2021,24/09/2021,0.75,19.34,13.72,8.5,572,90.8,1.247,0.377,4.693,3.754,0.86
24/09/2021,24/09/2021,0.75,19.34,13.72,8.5,572,90.8,1.247,0.377,4.693,3.754,0.86
24/09/2021,24/09/2021,1.75,19.34,13.72,8.5,572,90.8,1.247,0.377,4.693,3.754,0.86
24/09/2021,25/09/2021,0.75,19.34,13.72,8.5,572,90.8,1.247,0.377,4.693,3.754,0.86
26/09/2021,26/09/2021,1,18.68,11.22,9.6,592.2,86.4,1.671,1.788,3.578,3.86,2.875
26/09/2021,26/09/2021,5.75,18.68,11.22,9.6,592.2,86.4,1.671,1.788,3.578,3.86,2.875
26/09/2021,27/09/2021,0.75,18.68,11.22,9.6,592.2,86.4,1.671,1.788,3.578,3.86,2.875
28/09/2021,28/09/2021,1,14.82,7.22,9.06,1038.4,76.8,4.395,4.867,4.097,4.279,1.853
28/09/2021,28/09/2021,7.75,14.82,7.22,9.06,1038.4,76.8,4.395,4.867,4.097,4.279,1.853
28/09/2021,28/09/2021,1.75,14.82,7.22,9.06,1038.4,76.8,4.395,4.867,4.097,4.279,1.853
28/09/2021,28/09/2021,1.75,14.82,7.22,9.06,1038.4,76.8,4.395,4.867,4.097,4.279,1.853
28/09/2021,28/09/2021,0.75,14.82,7.22,9.06,1038.4,76.8,4.395,4.867,4.097,4.279,1.853
04/10/2021,04/10/2021,1,13.9,7.3,7.16,764.6,85.4,4.921,4.813,3.772,4.596,3.449
04/10/2021,04/10/2021,12.75,13.9,7.3,7.16,764.6,85.4,4.921,4.813,3.772,4.596,3.449
04/10/2021,05/10/2021,0.75,13.9,7.3,7.16,764.6,85.4,4.921,4.813,3.772,4.596,3.449
05/10/2021,05/10/2021,1,14.6,7.28,9.6,1109.2,81.8,4.518,4.828,3.578,3.989,4.435
05/10/2021,05/10/2021,0.75,14.6,7.28,9.6,1109.2,81.8,4.518,4.828,3.578,3.989,4.435
05/10/2021,05/10/2021,1.75,14.6,7.28,9.6,1109.2,81.8,4.518,4.828,3.578,3.989,4.435
05/10/2021,05/10/2021,0.75,14.6,7.28,9.6,1109.2,81.8,4.518,4.828,3.578,3.989,4.435
05/10/2021,06/10/2021,0.75,14.6,7.28,9.6,1109.2,81.8,4.518,4.828,3.578,3.989,4.435
06/10/2021,06/10/2021,1,16.04,8.08,8.2,286.2,92,3.692,4.206,4.982,1.988,0.577
06/10/2021,06/10/2021,4.75,16.04,8.08,8.2,286.2,92,3.692,4.206,4.982,1.988,0.577
06/10/2021,06/10/2021,0.75,16.04,8.08,8.2,286.2,92,3.692,4.206,4.982,1.988,0.577
06/10/2021,06/10/2021,0.75,16.04,8.08,8.2,286.2,92,3.692,4.206,4.982,1.988,0.577
06/10/2021,06/10/2021,1.75,16.04,8.08,8.2,286.2,92,3.692,4.206,4.982,1.988,0.577
06/10/2021,06/10/2021,0.75,16.04,8.08,8.2,286.2,92,3.692,4.206,4.982,1.988,0.577
09/10/2021,09/10/2021,1,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,0.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,1.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,0.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,0.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,0.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,1.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,1.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
09/10/2021,09/10/2021,0.75,17.14,9.54,6.2,642.8,89.6,2.792,3.136,2.6,4.081,1.308
10/10/2021,10/10/2021,1,15.3,6.38,4.88,994.8,86.8,4.148,4.463,1.166,4.423,2.677
10/10/2021,10/10/2021,0.75,15.3,6.38,4.88,994.8,86.8,4.148,4.463,1.166,4.423,2.677
10/10/2021,10/10/2021,0.75,15.3,6.38,4.88,994.8,86.8,4.148,4.463,1.166,4.423,2.677
10/10/2021,10/10/2021,1,15.3,6.38,4.88,994.8,86.8,4.148,4.463,1.166,4.423,2.677
10/10/2021,10/10/2021,0.75,15.3,6.38,4.88,994.8,86.8,4.148,4.463,1.166,4.423,2.677
10/10/2021,10/10/2021,0.75,15.3,6.38,4.88,994.8,86.8,4.148,4.463,1.166,4.423,2.677
11/10/2021,11/10/2021,2,15.42,5.52,3.9,885.2,89,4.099,3.797,0.27,4.902,1.569
11/10/2021,11/10/2021,5.75,15.42,5.52,3.9,885.2,89,4.099,3.797,0.27,4.902,1.569
11/10/2021,11/10/2021,0.75,15.42,5.52,3.9,885.2,89,4.099,3.797,0.27,4.902,1.569
11/10/2021,11/10/2021,13.75,15.42,5.52,3.9,885.2,89,4.099,3.797,0.27,4.902,1.569
11/10/2021,12/10/2021,0.75,15.42,5.52,3.9,885.2,89,4.099,3.797,0.27,4.902,1.569
12/10/2021,12/10/2021,1.75,14.74,8.74,4.18,536.8,86.2,4.443,3.712,0.493,3.57,2.986
12/10/2021,12/10/2021,5.75,14.74,8.74,4.18,536.8,86.2,4.443,3.712,0.493,3.57,2.986
12/10/2021,12/10/2021,0.75,14.74,8.74,4.18,536.8,86.2,4.443,3.712,0.493,3.57,2.986
12/10/2021,12/10/2021,13.75,14.74,8.74,4.18,536.8,86.2,4.443,3.712,0.493,3.57,2.986
12/10/2021,13/10/2021,0.75,14.74,8.74,4.18,536.8,86.2,4.443,3.712,0.493,3.57,2.986
13/10/2021,13/10/2021,1.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
13/10/2021,13/10/2021,5.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
13/10/2021,13/10/2021,0.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
13/10/2021,13/10/2021,0.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
13/10/2021,13/10/2021,1.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
13/10/2021,13/10/2021,5.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
13/10/2021,13/10/2021,2.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
13/10/2021,14/10/2021,0.75,13.56,9.88,4.12,350.4,83.4,4.866,2.897,0.445,2.506,4.676
14/10/2021,14/10/2021,1.75,15.16,10.76,7.02,429.2,82.6,4.211,2.152,3.572,3.026,4.884
14/10/2021,14/10/2021,5.75,15.16,10.76,7.02,429.2,82.6,4.211,2.152,3.572,3.026,4.884
14/10/2021,14/10/2021,9.75,15.16,10.76,7.02,429.2,82.6,4.211,2.152,3.572,3.026,4.884
14/10/2021,14/10/2021,0.75,15.16,10.76,7.02,429.2,82.6,4.211,2.152,3.572,3.026,4.884
14/10/2021,14/10/2021,1.75,15.16,10.76,7.02,429.2,82.6,4.211,2.152,3.572,3.026,4.884
14/10/2021,14/10/2021,1.75,15.16,10.76,7.02,429.2,82.6,4.211,2.152,3.572,3.026,4.884
14/10/2021,15/10/2021,0.75,15.16,10.76,7.02,429.2,82.6,4.211,2.152,3.572,3.026,4.884
15/10/2021,15/10/2021,1.75,13.02,7.04,4.22,617,86.6,4.501,4.996,0.537,3.977,2.78
15/10/2021,15/10/2021,5.75,13.02,7.04,4.22,617,86.6,4.501,4.996,0.537,3.977,2.78
15/10/2021,15/10/2021,0.75,13.02,7.04,4.22,617,86.6,4.501,4.996,0.537,3.977,2.78
15/10/2021,15/10/2021,0.75,13.02,7.04,4.22,617,86.6,4.501,4.996,0.537,3.977,2.78
15/10/2021,15/10/2021,11.75,13.02,7.04,4.22,617,86.6,4.501,4.996,0.537,3.977,2.78
16/10/2021,16/10/2021,2,14.94,9.1,7.68,327.2,89.8,4.329,3.485,4.36,2.36,1.232
16/10/2021,16/10/2021,5.75,14.94,9.1,7.68,327.2,89.8,4.329,3.485,4.36,2.36,1.232
16/10/2021,16/10/2021,14.75,14.94,9.1,7.68,327.2,89.8,4.329,3.485,4.36,2.36,1.232
16/10/2021,17/10/2021,0.75,14.94,9.1,7.68,327.2,89.8,4.329,3.485,4.36,2.36,1.232
17/10/2021,17/10/2021,1.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
17/10/2021,17/10/2021,5.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
17/10/2021,17/10/2021,4.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
17/10/2021,17/10/2021,0.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
17/10/2021,17/10/2021,3.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
17/10/2021,17/10/2021,3.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
17/10/2021,17/10/2021,0.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
17/10/2021,18/10/2021,0.75,16.76,13,7.48,570,90.4,3.148,0.674,4.117,3.74,0.985
18/10/2021,18/10/2021,1.75,18.34,13.86,9.88,481.6,89.4,1.881,0.339,3.319,3.27,1.371
18/10/2021,18/10/2021,5.75,18.34,13.86,9.88,481.6,89.4,1.881,0.339,3.319,3.27,1.371
18/10/2021,18/10/2021,9.75,18.34,13.86,9.88,481.6,89.4,1.881,0.339,3.319,3.27,1.371
18/10/2021,18/10/2021,0.75,18.34,13.86,9.88,481.6,89.4,1.881,0.339,3.319,3.27,1.371
18/10/2021,18/10/2021,2.75,18.34,13.86,9.88,481.6,89.4,1.881,0.339,3.319,3.27,1.371
18/10/2021,18/10/2021,0.75,18.34,13.86,9.88,481.6,89.4,1.881,0.339,3.319,3.27,1.371
18/10/2021,19/10/2021,0.75,18.34,13.86,9.88,481.6,89.4,1.881,0.339,3.319,3.27,1.371
19/10/2021,19/10/2021,1.75,18.08,10.18,10.4,436.2,88,2.076,2.642,2.844,3.052,2.032
19/10/2021,19/10/2021,5.75,18.08,10.18,10.4,436.2,88,2.076,2.642,2.844,3.052,2.032
19/10/2021,19/10/2021,14.75,18.08,10.18,10.4,436.2,88,2.076,2.642,2.844,3.052,2.032
19/10/2021,20/10/2021,0.75,18.08,10.18,10.4,436.2,88,2.076,2.642,2.844,3.052,2.032
20/10/2021,20/10/2021,1.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
20/10/2021,20/10/2021,5.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
20/10/2021,20/10/2021,0.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
20/10/2021,20/10/2021,2.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
20/10/2021,20/10/2021,0.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
20/10/2021,20/10/2021,1.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
20/10/2021,20/10/2021,7.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
20/10/2021,21/10/2021,0.75,12.68,7.36,7.3,662.4,81.6,4.24,4.76,3.908,4.177,4.322
21/10/2021,21/10/2021,1.75,11.6,4.74,8.84,878.6,76.2,3.372,3.191,4.356,4.92,1.623
21/10/2021,21/10/2021,5.75,11.6,4.74,8.84,878.6,76.2,3.372,3.191,4.356,4.92,1.623
21/10/2021,21/10/2021,13.75,11.6,4.74,8.84,878.6,76.2,3.372,3.191,4.356,4.92,1.623
21/10/2021,21/10/2021,0.75,11.6,4.74,8.84,878.6,76.2,3.372,3.191,4.356,4.92,1.623
21/10/2021,22/10/2021,0.75,11.6,4.74,8.84,878.6,76.2,3.372,3.191,4.356,4.92,1.623
17/05/2022,20/05/2022,65.6,15.8,9.9,10.62,986,82.8,3.864,2.879,2.653,4.452,4.997
28/05/2022,31/05/2022,64.53,18.04,5.38,4.76,2655.4,72.8,2.107,3.708,1.028,0.143,0.75
09/08/2022,11/08/2022,54.48,24.24,10.76,3.78,2444.4,71,0.095,2.152,0.205,0.306,0.477
14/10/2022,16/10/2022,46,14.28,7.16,7.66,821.4,82,4.714,4.921,4.334,4.857,4.555
14/10/2022,17/10/2022,64,14.28,7.16,7.66,821.4,82,4.714,4.921,4.334,4.857,4.555
14/10/2022,17/10/2022,62.75,14.28,7.16,7.66,821.4,82,4.714,4.921,4.334,4.857,4.555
17/10/2022,17/10/2022,0.75,14.96,6.44,13.3,893.6,75,4.315,4.506,1.065,4.86,1.23
17/10/2022,17/10/2022,1,14.96,6.44,13.3,893.6,75,4.315,4.506,1.065,4.86,1.23
17/10/2022,17/10/2022,5.75,14.96,6.44,13.3,893.6,75,4.315,4.506,1.065,4.86,1.23
17/10/2022,18/10/2022,0.75,14.96,6.44,13.3,893.6,75,4.315,4.506,1.065,4.86,1.23
20/10/2022,20/10/2022,1,16.6,11.52,8.18,639,89.6,3.269,1.564,4.957,4.068,1.308
20/10/2022,20/10/2022,1.75,16.6,11.52,8.18,639,89.6,3.269,1.564,4.957,4.068,1.308
20/10/2022,20/10/2022,0.75,16.6,11.52,8.18,639,89.6,3.269,1.564,4.957,4.068,1.308
23/10/2022,23/10/2022,1,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,0.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,0.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,1.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,0.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,0.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,1.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,0.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
23/10/2022,23/10/2022,0.75,16.28,9.9,5.1,482.8,92,3.544,2.879,1.335,3.282,0.577
24/10/2022,24/10/2022,2,15.14,9.26,7.66,600.8,88.8,4.226,3.372,4.334,3.91,1.649
24/10/2022,24/10/2022,0.75,15.14,9.26,7.66,600.8,88.8,4.226,3.372,4.334,3.91,1.649
24/10/2022,24/10/2022,1,15.14,9.26,7.66,600.8,88.8,4.226,3.372,4.334,3.91,1.649
24/10/2022,24/10/2022,0.75,15.14,9.26,7.66,600.8,88.8,4.226,3.372,4.334,3.91,1.649
24/10/2022,24/10/2022,0.75,15.14,9.26,7.66,600.8,88.8,4.226,3.372,4.334,3.91,1.649
28/10/2022,28/10/2022,3,15.98,9.96,11.2,616.8,84.8,3.725,2.829,2.254,3.974,3.802
28/10/2022,28/10/2022,1,15.98,9.96,11.2,616.8,84.8,3.725,2.829,2.254,3.974,3.802
31/10/2022,31/10/2022,1,14.52,8.66,8.84,170.6,88.2,4.567,3.789,4.356,0.82,1.919
31/10/2022,31/10/2022,1.75,14.52,8.66,8.84,170.6,88.2,4.567,3.789,4.356,0.82,1.919
31/10/2022,31/10/2022,0.75,14.52,8.66,8.84,170.6,88.2,4.567,3.789,4.356,0.82,1.919
31/10/2022,31/10/2022,3.75,14.52,8.66,8.84,170.6,88.2,4.567,3.789,4.356,0.82,1.919
31/10/2022,31/10/2022,0.75,14.52,8.66,8.84,170.6,88.2,4.567,3.789,4.356,0.82,1.919
31/10/2022,01/11/2022,0.75,14.52,8.66,8.84,170.6,88.2,4.567,3.789,4.356,0.82,1.919
03/11/2022,03/11/2022,1,11.14,4.94,7.42,427.2,82.6,3.002,3.34,4.058,3.017,4.884
03/11/2022,03/11/2022,0.75,11.14,4.94,7.42,427.2,82.6,3.002,3.34,4.058,3.017,4.884
03/11/2022,03/11/2022,0.75,11.14,4.94,7.42,427.2,82.6,3.002,3.34,4.058,3.017,4.884
11/11/2022,11/11/2022,3,15.86,12.4,15.38,180.4,87.4,3.817,1.01,0.437,0.921,2.334
11/11/2022,11/11/2022,0.75,15.86,12.4,15.38,180.4,87.4,3.817,1.01,0.437,0.921,2.334
11/11/2022,11/11/2022,0.75,15.86,12.4,15.38,180.4,87.4,3.817,1.01,0.437,0.921,2.334
